market_slug,event_slug,city,target_date,first_seen_utc,max_ask,last_ask,last_scan_utc
highest-temperature-in-seoul-on-july-18-2026-24c,highest-temperature-in-seoul-on-july-18-2026,seoul,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:20:06Z
highest-temperature-in-seoul-on-july-18-2026-25c,highest-temperature-in-seoul-on-july-18-2026,seoul,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:20:06Z
highest-temperature-in-seoul-on-july-18-2026-26c,highest-temperature-in-seoul-on-july-18-2026,seoul,2026-07-18,2026-07-18T15:04:28Z,1.0,1.0,2026-07-18T15:34:08Z
highest-temperature-in-seoul-on-july-18-2026-27c,highest-temperature-in-seoul-on-july-18-2026,seoul,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:20:06Z
highest-temperature-in-seoul-on-july-18-2026-28c,highest-temperature-in-seoul-on-july-18-2026,seoul,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:20:06Z
highest-temperature-in-seoul-on-july-18-2026-29c,highest-temperature-in-seoul-on-july-18-2026,seoul,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:20:06Z
highest-temperature-in-seoul-on-july-18-2026-30c,highest-temperature-in-seoul-on-july-18-2026,seoul,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:20:06Z
highest-temperature-in-seoul-on-july-18-2026-31corhigher,highest-temperature-in-seoul-on-july-18-2026,seoul,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:20:06Z
highest-temperature-in-tokyo-on-july-18-2026-24corbelow,highest-temperature-in-tokyo-on-july-18-2026,tokyo,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:27:07Z
highest-temperature-in-tokyo-on-july-18-2026-25c,highest-temperature-in-tokyo-on-july-18-2026,tokyo,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:27:07Z
highest-temperature-in-tokyo-on-july-18-2026-26c,highest-temperature-in-tokyo-on-july-18-2026,tokyo,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:27:07Z
highest-temperature-in-tokyo-on-july-18-2026-27c,highest-temperature-in-tokyo-on-july-18-2026,tokyo,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:27:07Z
highest-temperature-in-tokyo-on-july-18-2026-28c,highest-temperature-in-tokyo-on-july-18-2026,tokyo,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:27:07Z
highest-temperature-in-tokyo-on-july-18-2026-29c,highest-temperature-in-tokyo-on-july-18-2026,tokyo,2026-07-18,2026-07-18T15:04:28Z,1.0,1.0,2026-07-18T15:31:47Z
highest-temperature-in-tokyo-on-july-18-2026-30c,highest-temperature-in-tokyo-on-july-18-2026,tokyo,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:27:07Z
highest-temperature-in-tokyo-on-july-18-2026-31c,highest-temperature-in-tokyo-on-july-18-2026,tokyo,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:27:07Z
highest-temperature-in-tokyo-on-july-18-2026-32c,highest-temperature-in-tokyo-on-july-18-2026,tokyo,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:27:07Z
highest-temperature-in-tokyo-on-july-18-2026-33c,highest-temperature-in-tokyo-on-july-18-2026,tokyo,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:27:07Z
highest-temperature-in-tokyo-on-july-18-2026-34corhigher,highest-temperature-in-tokyo-on-july-18-2026,tokyo,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:27:07Z
highest-temperature-in-hong-kong-on-july-18-2026-25corbelow,highest-temperature-in-hong-kong-on-july-18-2026,hong-kong,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:34:08Z
highest-temperature-in-hong-kong-on-july-18-2026-26c,highest-temperature-in-hong-kong-on-july-18-2026,hong-kong,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:34:08Z
highest-temperature-in-hong-kong-on-july-18-2026-27c,highest-temperature-in-hong-kong-on-july-18-2026,hong-kong,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:34:08Z
highest-temperature-in-hong-kong-on-july-18-2026-28c,highest-temperature-in-hong-kong-on-july-18-2026,hong-kong,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:34:08Z
highest-temperature-in-hong-kong-on-july-18-2026-29c,highest-temperature-in-hong-kong-on-july-18-2026,hong-kong,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:34:08Z
highest-temperature-in-hong-kong-on-july-18-2026-30c,highest-temperature-in-hong-kong-on-july-18-2026,hong-kong,2026-07-18,2026-07-18T15:04:28Z,1.0,1.0,2026-07-18T15:34:08Z
highest-temperature-in-hong-kong-on-july-18-2026-31c,highest-temperature-in-hong-kong-on-july-18-2026,hong-kong,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:34:08Z
highest-temperature-in-hong-kong-on-july-18-2026-32c,highest-temperature-in-hong-kong-on-july-18-2026,hong-kong,2026-07-18,2026-07-18T15:04:28Z,0.003,0.003,2026-07-18T15:34:08Z
highest-temperature-in-hong-kong-on-july-18-2026-33c,highest-temperature-in-hong-kong-on-july-18-2026,hong-kong,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:34:08Z
highest-temperature-in-hong-kong-on-july-18-2026-34c,highest-temperature-in-hong-kong-on-july-18-2026,hong-kong,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:34:08Z
highest-temperature-in-hong-kong-on-july-18-2026-35corhigher,highest-temperature-in-hong-kong-on-july-18-2026,hong-kong,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:34:08Z
highest-temperature-in-shanghai-on-july-18-2026-31corbelow,highest-temperature-in-shanghai-on-july-18-2026,shanghai,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:34:08Z
highest-temperature-in-shanghai-on-july-18-2026-32c,highest-temperature-in-shanghai-on-july-18-2026,shanghai,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:34:08Z
highest-temperature-in-shanghai-on-july-18-2026-33c,highest-temperature-in-shanghai-on-july-18-2026,shanghai,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:34:08Z
highest-temperature-in-shanghai-on-july-18-2026-34c,highest-temperature-in-shanghai-on-july-18-2026,shanghai,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:34:08Z
highest-temperature-in-shanghai-on-july-18-2026-35c,highest-temperature-in-shanghai-on-july-18-2026,shanghai,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:34:08Z
highest-temperature-in-shanghai-on-july-18-2026-36c,highest-temperature-in-shanghai-on-july-18-2026,shanghai,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:34:08Z
highest-temperature-in-shanghai-on-july-18-2026-37c,highest-temperature-in-shanghai-on-july-18-2026,shanghai,2026-07-18,2026-07-18T15:04:28Z,1.0,1.0,2026-07-18T15:34:08Z
highest-temperature-in-shanghai-on-july-18-2026-38c,highest-temperature-in-shanghai-on-july-18-2026,shanghai,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:34:08Z
highest-temperature-in-shanghai-on-july-18-2026-39c,highest-temperature-in-shanghai-on-july-18-2026,shanghai,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:34:08Z
highest-temperature-in-shanghai-on-july-18-2026-40c,highest-temperature-in-shanghai-on-july-18-2026,shanghai,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:34:08Z
highest-temperature-in-shanghai-on-july-18-2026-41corhigher,highest-temperature-in-shanghai-on-july-18-2026,shanghai,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:34:08Z
highest-temperature-in-singapore-on-july-18-2026-24corbelow,highest-temperature-in-singapore-on-july-18-2026,singapore,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:34:08Z
highest-temperature-in-singapore-on-july-18-2026-25c,highest-temperature-in-singapore-on-july-18-2026,singapore,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:34:08Z
highest-temperature-in-singapore-on-july-18-2026-26c,highest-temperature-in-singapore-on-july-18-2026,singapore,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:34:08Z
highest-temperature-in-singapore-on-july-18-2026-27c,highest-temperature-in-singapore-on-july-18-2026,singapore,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:34:08Z
highest-temperature-in-singapore-on-july-18-2026-28c,highest-temperature-in-singapore-on-july-18-2026,singapore,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:34:08Z
highest-temperature-in-singapore-on-july-18-2026-29c,highest-temperature-in-singapore-on-july-18-2026,singapore,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:34:08Z
highest-temperature-in-singapore-on-july-18-2026-30c,highest-temperature-in-singapore-on-july-18-2026,singapore,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:34:08Z
highest-temperature-in-singapore-on-july-18-2026-31c,highest-temperature-in-singapore-on-july-18-2026,singapore,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:34:08Z
highest-temperature-in-singapore-on-july-18-2026-32c,highest-temperature-in-singapore-on-july-18-2026,singapore,2026-07-18,2026-07-18T15:04:28Z,1.0,1.0,2026-07-18T15:34:08Z
highest-temperature-in-singapore-on-july-18-2026-33c,highest-temperature-in-singapore-on-july-18-2026,singapore,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:34:08Z
highest-temperature-in-singapore-on-july-18-2026-34corhigher,highest-temperature-in-singapore-on-july-18-2026,singapore,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:34:08Z
highest-temperature-in-taipei-on-july-18-2026-28corbelow,highest-temperature-in-taipei-on-july-18-2026,taipei,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:34:08Z
highest-temperature-in-taipei-on-july-18-2026-29c,highest-temperature-in-taipei-on-july-18-2026,taipei,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:34:08Z
highest-temperature-in-taipei-on-july-18-2026-30c,highest-temperature-in-taipei-on-july-18-2026,taipei,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:34:08Z
highest-temperature-in-taipei-on-july-18-2026-31c,highest-temperature-in-taipei-on-july-18-2026,taipei,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:34:08Z
highest-temperature-in-taipei-on-july-18-2026-32c,highest-temperature-in-taipei-on-july-18-2026,taipei,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:34:08Z
highest-temperature-in-taipei-on-july-18-2026-33c,highest-temperature-in-taipei-on-july-18-2026,taipei,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:34:08Z
highest-temperature-in-taipei-on-july-18-2026-34c,highest-temperature-in-taipei-on-july-18-2026,taipei,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:34:08Z
highest-temperature-in-taipei-on-july-18-2026-35c,highest-temperature-in-taipei-on-july-18-2026,taipei,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:34:08Z
highest-temperature-in-taipei-on-july-18-2026-36c,highest-temperature-in-taipei-on-july-18-2026,taipei,2026-07-18,2026-07-18T15:04:28Z,1.0,1.0,2026-07-18T15:34:08Z
highest-temperature-in-taipei-on-july-18-2026-37c,highest-temperature-in-taipei-on-july-18-2026,taipei,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:34:08Z
highest-temperature-in-taipei-on-july-18-2026-38corhigher,highest-temperature-in-taipei-on-july-18-2026,taipei,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:34:08Z
highest-temperature-in-chongqing-on-july-18-2026-25corbelow,highest-temperature-in-chongqing-on-july-18-2026,chongqing,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:34:08Z
highest-temperature-in-chongqing-on-july-18-2026-26c,highest-temperature-in-chongqing-on-july-18-2026,chongqing,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:34:08Z
highest-temperature-in-chongqing-on-july-18-2026-27c,highest-temperature-in-chongqing-on-july-18-2026,chongqing,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:34:08Z
highest-temperature-in-chongqing-on-july-18-2026-28c,highest-temperature-in-chongqing-on-july-18-2026,chongqing,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:34:08Z
highest-temperature-in-chongqing-on-july-18-2026-29c,highest-temperature-in-chongqing-on-july-18-2026,chongqing,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:34:08Z
highest-temperature-in-chongqing-on-july-18-2026-30c,highest-temperature-in-chongqing-on-july-18-2026,chongqing,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:34:08Z
highest-temperature-in-chongqing-on-july-18-2026-31c,highest-temperature-in-chongqing-on-july-18-2026,chongqing,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:34:08Z
highest-temperature-in-chongqing-on-july-18-2026-32c,highest-temperature-in-chongqing-on-july-18-2026,chongqing,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:34:08Z
highest-temperature-in-chongqing-on-july-18-2026-33c,highest-temperature-in-chongqing-on-july-18-2026,chongqing,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:34:08Z
highest-temperature-in-chongqing-on-july-18-2026-34c,highest-temperature-in-chongqing-on-july-18-2026,chongqing,2026-07-18,2026-07-18T15:04:28Z,1.0,1.0,2026-07-18T15:34:08Z
highest-temperature-in-chongqing-on-july-18-2026-35corhigher,highest-temperature-in-chongqing-on-july-18-2026,chongqing,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:34:08Z
highest-temperature-in-beijing-on-july-18-2026-28corbelow,highest-temperature-in-beijing-on-july-18-2026,beijing,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:34:08Z
highest-temperature-in-beijing-on-july-18-2026-29c,highest-temperature-in-beijing-on-july-18-2026,beijing,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:34:08Z
highest-temperature-in-beijing-on-july-18-2026-30c,highest-temperature-in-beijing-on-july-18-2026,beijing,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:34:08Z
highest-temperature-in-beijing-on-july-18-2026-31c,highest-temperature-in-beijing-on-july-18-2026,beijing,2026-07-18,2026-07-18T15:04:28Z,1.0,1.0,2026-07-18T15:34:08Z
highest-temperature-in-beijing-on-july-18-2026-32c,highest-temperature-in-beijing-on-july-18-2026,beijing,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:34:08Z
highest-temperature-in-beijing-on-july-18-2026-33c,highest-temperature-in-beijing-on-july-18-2026,beijing,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:34:08Z
highest-temperature-in-beijing-on-july-18-2026-34c,highest-temperature-in-beijing-on-july-18-2026,beijing,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:34:08Z
highest-temperature-in-beijing-on-july-18-2026-35c,highest-temperature-in-beijing-on-july-18-2026,beijing,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:34:08Z
highest-temperature-in-beijing-on-july-18-2026-36c,highest-temperature-in-beijing-on-july-18-2026,beijing,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:34:08Z
highest-temperature-in-beijing-on-july-18-2026-37c,highest-temperature-in-beijing-on-july-18-2026,beijing,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:34:08Z
highest-temperature-in-beijing-on-july-18-2026-38corhigher,highest-temperature-in-beijing-on-july-18-2026,beijing,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:34:08Z
highest-temperature-in-wuhan-on-july-18-2026-25corbelow,highest-temperature-in-wuhan-on-july-18-2026,wuhan,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:34:08Z
highest-temperature-in-wuhan-on-july-18-2026-26c,highest-temperature-in-wuhan-on-july-18-2026,wuhan,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:34:08Z
highest-temperature-in-wuhan-on-july-18-2026-27c,highest-temperature-in-wuhan-on-july-18-2026,wuhan,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:34:08Z
highest-temperature-in-wuhan-on-july-18-2026-28c,highest-temperature-in-wuhan-on-july-18-2026,wuhan,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:34:08Z
highest-temperature-in-wuhan-on-july-18-2026-29c,highest-temperature-in-wuhan-on-july-18-2026,wuhan,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:34:08Z
highest-temperature-in-wuhan-on-july-18-2026-30c,highest-temperature-in-wuhan-on-july-18-2026,wuhan,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:34:08Z
highest-temperature-in-wuhan-on-july-18-2026-31c,highest-temperature-in-wuhan-on-july-18-2026,wuhan,2026-07-18,2026-07-18T15:04:28Z,1.0,1.0,2026-07-18T15:34:08Z
highest-temperature-in-wuhan-on-july-18-2026-32c,highest-temperature-in-wuhan-on-july-18-2026,wuhan,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:34:08Z
highest-temperature-in-wuhan-on-july-18-2026-33c,highest-temperature-in-wuhan-on-july-18-2026,wuhan,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:34:08Z
highest-temperature-in-wuhan-on-july-18-2026-34c,highest-temperature-in-wuhan-on-july-18-2026,wuhan,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:34:08Z
highest-temperature-in-wuhan-on-july-18-2026-35corhigher,highest-temperature-in-wuhan-on-july-18-2026,wuhan,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:34:08Z
highest-temperature-in-chengdu-on-july-18-2026-30corbelow,highest-temperature-in-chengdu-on-july-18-2026,chengdu,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:34:08Z
highest-temperature-in-chengdu-on-july-18-2026-31c,highest-temperature-in-chengdu-on-july-18-2026,chengdu,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:34:08Z
highest-temperature-in-chengdu-on-july-18-2026-32c,highest-temperature-in-chengdu-on-july-18-2026,chengdu,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:34:08Z
highest-temperature-in-chengdu-on-july-18-2026-33c,highest-temperature-in-chengdu-on-july-18-2026,chengdu,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:34:08Z
highest-temperature-in-chengdu-on-july-18-2026-34c,highest-temperature-in-chengdu-on-july-18-2026,chengdu,2026-07-18,2026-07-18T15:04:28Z,1.0,1.0,2026-07-18T15:34:08Z
highest-temperature-in-chengdu-on-july-18-2026-35c,highest-temperature-in-chengdu-on-july-18-2026,chengdu,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:34:08Z
highest-temperature-in-chengdu-on-july-18-2026-36c,highest-temperature-in-chengdu-on-july-18-2026,chengdu,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:34:08Z
highest-temperature-in-chengdu-on-july-18-2026-37c,highest-temperature-in-chengdu-on-july-18-2026,chengdu,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:34:08Z
highest-temperature-in-chengdu-on-july-18-2026-38c,highest-temperature-in-chengdu-on-july-18-2026,chengdu,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:34:08Z
highest-temperature-in-chengdu-on-july-18-2026-39c,highest-temperature-in-chengdu-on-july-18-2026,chengdu,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:34:08Z
highest-temperature-in-chengdu-on-july-18-2026-40corhigher,highest-temperature-in-chengdu-on-july-18-2026,chengdu,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:34:08Z
highest-temperature-in-shenzhen-on-july-18-2026-25corbelow,highest-temperature-in-shenzhen-on-july-18-2026,shenzhen,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:34:08Z
highest-temperature-in-shenzhen-on-july-18-2026-26c,highest-temperature-in-shenzhen-on-july-18-2026,shenzhen,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:34:08Z
highest-temperature-in-shenzhen-on-july-18-2026-27c,highest-temperature-in-shenzhen-on-july-18-2026,shenzhen,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:34:08Z
highest-temperature-in-shenzhen-on-july-18-2026-28c,highest-temperature-in-shenzhen-on-july-18-2026,shenzhen,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:34:08Z
highest-temperature-in-shenzhen-on-july-18-2026-29c,highest-temperature-in-shenzhen-on-july-18-2026,shenzhen,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:34:08Z
highest-temperature-in-shenzhen-on-july-18-2026-30c,highest-temperature-in-shenzhen-on-july-18-2026,shenzhen,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:34:08Z
highest-temperature-in-shenzhen-on-july-18-2026-31c,highest-temperature-in-shenzhen-on-july-18-2026,shenzhen,2026-07-18,2026-07-18T15:04:28Z,1.0,1.0,2026-07-18T15:34:08Z
highest-temperature-in-shenzhen-on-july-18-2026-32c,highest-temperature-in-shenzhen-on-july-18-2026,shenzhen,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:34:08Z
highest-temperature-in-shenzhen-on-july-18-2026-33c,highest-temperature-in-shenzhen-on-july-18-2026,shenzhen,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:34:08Z
highest-temperature-in-shenzhen-on-july-18-2026-34c,highest-temperature-in-shenzhen-on-july-18-2026,shenzhen,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:34:08Z
highest-temperature-in-shenzhen-on-july-18-2026-35corhigher,highest-temperature-in-shenzhen-on-july-18-2026,shenzhen,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:34:08Z
highest-temperature-in-busan-on-july-18-2026-25corbelow,highest-temperature-in-busan-on-july-18-2026,busan,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:27:07Z
highest-temperature-in-busan-on-july-18-2026-26c,highest-temperature-in-busan-on-july-18-2026,busan,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:27:07Z
highest-temperature-in-busan-on-july-18-2026-27c,highest-temperature-in-busan-on-july-18-2026,busan,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:27:07Z
highest-temperature-in-busan-on-july-18-2026-28c,highest-temperature-in-busan-on-july-18-2026,busan,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:27:07Z
highest-temperature-in-busan-on-july-18-2026-29c,highest-temperature-in-busan-on-july-18-2026,busan,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:27:07Z
highest-temperature-in-busan-on-july-18-2026-30c,highest-temperature-in-busan-on-july-18-2026,busan,2026-07-18,2026-07-18T15:04:28Z,1.0,1.0,2026-07-18T15:34:08Z
highest-temperature-in-busan-on-july-18-2026-31c,highest-temperature-in-busan-on-july-18-2026,busan,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:27:07Z
highest-temperature-in-busan-on-july-18-2026-32c,highest-temperature-in-busan-on-july-18-2026,busan,2026-07-18,2026-07-18T15:04:28Z,0.001,0.001,2026-07-18T15:27:07Z
