market_slug,event_slug,city,target_date,first_seen_utc,max_ask,last_ask,last_scan_utc
highest-temperature-in-nyc-on-july-18-2026-94-95f,highest-temperature-in-nyc-on-july-18-2026,nyc,2026-07-18,2026-07-18T11:25:39Z,0.001,0.001,2026-07-19T03:22:43Z
highest-temperature-in-nyc-on-july-18-2026-96forhigher,highest-temperature-in-nyc-on-july-18-2026,nyc,2026-07-18,2026-07-18T11:25:39Z,0.001,0.001,2026-07-19T03:22:43Z
highest-temperature-in-dallas-on-july-18-2026-87forbelow,highest-temperature-in-dallas-on-july-18-2026,dallas,2026-07-18,2026-07-18T11:25:39Z,0.001,0.001,2026-07-19T03:22:43Z
highest-temperature-in-dallas-on-july-18-2026-88-89f,highest-temperature-in-dallas-on-july-18-2026,dallas,2026-07-18,2026-07-18T11:25:39Z,0.005,0.001,2026-07-19T03:22:43Z
highest-temperature-in-dallas-on-july-18-2026-90-91f,highest-temperature-in-dallas-on-july-18-2026,dallas,2026-07-18,2026-07-18T11:25:39Z,0.01,0.001,2026-07-19T03:22:43Z
highest-temperature-in-dallas-on-july-18-2026-92-93f,highest-temperature-in-dallas-on-july-18-2026,dallas,2026-07-18,2026-07-18T11:25:39Z,0.08,0.001,2026-07-19T03:22:43Z
highest-temperature-in-dallas-on-july-18-2026-94-95f,highest-temperature-in-dallas-on-july-18-2026,dallas,2026-07-18,2026-07-18T11:25:39Z,0.59,0.001,2026-07-19T03:22:43Z
highest-temperature-in-dallas-on-july-18-2026-96-97f,highest-temperature-in-dallas-on-july-18-2026,dallas,2026-07-18,2026-07-18T11:25:39Z,1.0,1.0,2026-07-19T03:22:43Z
highest-temperature-in-dallas-on-july-18-2026-98-99f,highest-temperature-in-dallas-on-july-18-2026,dallas,2026-07-18,2026-07-18T11:25:39Z,0.36,0.001,2026-07-19T03:22:43Z
highest-temperature-in-dallas-on-july-18-2026-100-101f,highest-temperature-in-dallas-on-july-18-2026,dallas,2026-07-18,2026-07-18T11:25:39Z,0.057,0.001,2026-07-19T03:22:43Z
highest-temperature-in-dallas-on-july-18-2026-102-103f,highest-temperature-in-dallas-on-july-18-2026,dallas,2026-07-18,2026-07-18T11:25:39Z,0.009,0.001,2026-07-19T03:22:43Z
highest-temperature-in-dallas-on-july-18-2026-104-105f,highest-temperature-in-dallas-on-july-18-2026,dallas,2026-07-18,2026-07-18T11:25:39Z,0.01,0.001,2026-07-19T03:22:43Z
highest-temperature-in-dallas-on-july-18-2026-106forhigher,highest-temperature-in-dallas-on-july-18-2026,dallas,2026-07-18,2026-07-18T11:25:39Z,0.003,0.001,2026-07-19T03:22:43Z
highest-temperature-in-atlanta-on-july-18-2026-81forbelow,highest-temperature-in-atlanta-on-july-18-2026,atlanta,2026-07-18,2026-07-18T11:25:39Z,0.001,0.001,2026-07-19T03:22:43Z
highest-temperature-in-atlanta-on-july-18-2026-82-83f,highest-temperature-in-atlanta-on-july-18-2026,atlanta,2026-07-18,2026-07-18T11:25:39Z,0.001,0.001,2026-07-19T03:22:43Z
highest-temperature-in-atlanta-on-july-18-2026-84-85f,highest-temperature-in-atlanta-on-july-18-2026,atlanta,2026-07-18,2026-07-18T11:25:39Z,0.006,0.001,2026-07-19T03:22:43Z
highest-temperature-in-atlanta-on-july-18-2026-86-87f,highest-temperature-in-atlanta-on-july-18-2026,atlanta,2026-07-18,2026-07-18T11:25:39Z,0.024,0.001,2026-07-19T03:22:43Z
highest-temperature-in-atlanta-on-july-18-2026-88-89f,highest-temperature-in-atlanta-on-july-18-2026,atlanta,2026-07-18,2026-07-18T11:25:39Z,0.14,0.001,2026-07-19T03:22:43Z
highest-temperature-in-atlanta-on-july-18-2026-90-91f,highest-temperature-in-atlanta-on-july-18-2026,atlanta,2026-07-18,2026-07-18T11:25:39Z,0.6,0.001,2026-07-19T03:22:43Z
highest-temperature-in-atlanta-on-july-18-2026-92-93f,highest-temperature-in-atlanta-on-july-18-2026,atlanta,2026-07-18,2026-07-18T11:25:39Z,1.0,1.0,2026-07-19T03:22:43Z
highest-temperature-in-atlanta-on-july-18-2026-94-95f,highest-temperature-in-atlanta-on-july-18-2026,atlanta,2026-07-18,2026-07-18T11:25:39Z,0.24,0.001,2026-07-19T03:22:43Z
highest-temperature-in-atlanta-on-july-18-2026-96-97f,highest-temperature-in-atlanta-on-july-18-2026,atlanta,2026-07-18,2026-07-18T11:25:39Z,0.059,0.001,2026-07-19T03:22:43Z
highest-temperature-in-atlanta-on-july-18-2026-98-99f,highest-temperature-in-atlanta-on-july-18-2026,atlanta,2026-07-18,2026-07-18T11:25:39Z,0.004,0.001,2026-07-19T03:22:43Z
highest-temperature-in-atlanta-on-july-18-2026-100forhigher,highest-temperature-in-atlanta-on-july-18-2026,atlanta,2026-07-18,2026-07-18T11:25:39Z,0.003,0.001,2026-07-19T03:22:43Z
highest-temperature-in-miami-on-july-18-2026-81forbelow,highest-temperature-in-miami-on-july-18-2026,miami,2026-07-18,2026-07-18T11:25:39Z,0.001,0.001,2026-07-19T03:22:43Z
highest-temperature-in-miami-on-july-18-2026-82-83f,highest-temperature-in-miami-on-july-18-2026,miami,2026-07-18,2026-07-18T11:25:39Z,0.001,0.001,2026-07-19T03:22:43Z
highest-temperature-in-miami-on-july-18-2026-84-85f,highest-temperature-in-miami-on-july-18-2026,miami,2026-07-18,2026-07-18T11:25:39Z,0.007,0.001,2026-07-19T03:22:43Z
highest-temperature-in-miami-on-july-18-2026-86-87f,highest-temperature-in-miami-on-july-18-2026,miami,2026-07-18,2026-07-18T11:25:39Z,0.328,0.001,2026-07-19T03:22:43Z
highest-temperature-in-miami-on-july-18-2026-88-89f,highest-temperature-in-miami-on-july-18-2026,miami,2026-07-18,2026-07-18T11:25:39Z,0.83,0.001,2026-07-19T03:22:43Z
highest-temperature-in-miami-on-july-18-2026-90-91f,highest-temperature-in-miami-on-july-18-2026,miami,2026-07-18,2026-07-18T11:25:39Z,1.0,1.0,2026-07-19T03:22:43Z
highest-temperature-in-miami-on-july-18-2026-92-93f,highest-temperature-in-miami-on-july-18-2026,miami,2026-07-18,2026-07-18T11:25:39Z,0.27,0.001,2026-07-19T03:22:43Z
highest-temperature-in-miami-on-july-18-2026-94-95f,highest-temperature-in-miami-on-july-18-2026,miami,2026-07-18,2026-07-18T11:25:39Z,0.021,0.001,2026-07-19T03:22:43Z
highest-temperature-in-miami-on-july-18-2026-96-97f,highest-temperature-in-miami-on-july-18-2026,miami,2026-07-18,2026-07-18T11:25:39Z,0.01,0.001,2026-07-19T03:22:43Z
highest-temperature-in-miami-on-july-18-2026-98-99f,highest-temperature-in-miami-on-july-18-2026,miami,2026-07-18,2026-07-18T11:25:39Z,0.002,0.001,2026-07-19T03:22:43Z
highest-temperature-in-miami-on-july-18-2026-100forhigher,highest-temperature-in-miami-on-july-18-2026,miami,2026-07-18,2026-07-18T11:25:39Z,0.001,0.001,2026-07-19T03:22:43Z
highest-temperature-in-chicago-on-july-18-2026-81forbelow,highest-temperature-in-chicago-on-july-18-2026,chicago,2026-07-18,2026-07-18T11:25:39Z,0.007,0.001,2026-07-19T03:22:43Z
highest-temperature-in-chicago-on-july-18-2026-82-83f,highest-temperature-in-chicago-on-july-18-2026,chicago,2026-07-18,2026-07-18T11:25:39Z,0.007,0.001,2026-07-19T03:22:43Z
highest-temperature-in-chicago-on-july-18-2026-84-85f,highest-temperature-in-chicago-on-july-18-2026,chicago,2026-07-18,2026-07-18T11:25:39Z,0.067,0.001,2026-07-19T03:22:43Z
highest-temperature-in-chicago-on-july-18-2026-86-87f,highest-temperature-in-chicago-on-july-18-2026,chicago,2026-07-18,2026-07-18T11:25:39Z,0.76,0.001,2026-07-19T03:22:43Z
highest-temperature-in-chicago-on-july-18-2026-88-89f,highest-temperature-in-chicago-on-july-18-2026,chicago,2026-07-18,2026-07-18T11:25:39Z,0.85,0.001,2026-07-19T03:22:43Z
highest-temperature-in-chicago-on-july-18-2026-90-91f,highest-temperature-in-chicago-on-july-18-2026,chicago,2026-07-18,2026-07-18T11:25:39Z,1.0,1.0,2026-07-19T03:22:43Z
highest-temperature-in-chicago-on-july-18-2026-92-93f,highest-temperature-in-chicago-on-july-18-2026,chicago,2026-07-18,2026-07-18T11:25:39Z,0.07,0.001,2026-07-19T03:22:43Z
highest-temperature-in-chicago-on-july-18-2026-94-95f,highest-temperature-in-chicago-on-july-18-2026,chicago,2026-07-18,2026-07-18T11:25:39Z,0.01,0.001,2026-07-19T03:22:43Z
highest-temperature-in-chicago-on-july-18-2026-96-97f,highest-temperature-in-chicago-on-july-18-2026,chicago,2026-07-18,2026-07-18T11:25:39Z,0.005,0.001,2026-07-19T03:22:43Z
highest-temperature-in-chicago-on-july-18-2026-98-99f,highest-temperature-in-chicago-on-july-18-2026,chicago,2026-07-18,2026-07-18T11:25:39Z,0.001,0.001,2026-07-19T03:22:43Z
highest-temperature-in-chicago-on-july-18-2026-100forhigher,highest-temperature-in-chicago-on-july-18-2026,chicago,2026-07-18,2026-07-18T11:25:39Z,0.001,0.001,2026-07-19T03:22:43Z
highest-temperature-in-austin-on-july-18-2026-81forbelow,highest-temperature-in-austin-on-july-18-2026,austin,2026-07-18,2026-07-18T11:25:39Z,0.001,0.001,2026-07-19T03:22:43Z
highest-temperature-in-austin-on-july-18-2026-82-83f,highest-temperature-in-austin-on-july-18-2026,austin,2026-07-18,2026-07-18T11:25:39Z,0.001,0.001,2026-07-19T03:22:43Z
highest-temperature-in-austin-on-july-18-2026-84-85f,highest-temperature-in-austin-on-july-18-2026,austin,2026-07-18,2026-07-18T11:25:39Z,0.001,0.001,2026-07-19T03:22:43Z
highest-temperature-in-austin-on-july-18-2026-86-87f,highest-temperature-in-austin-on-july-18-2026,austin,2026-07-18,2026-07-18T11:25:39Z,0.012,0.001,2026-07-19T03:22:43Z
highest-temperature-in-austin-on-july-18-2026-88-89f,highest-temperature-in-austin-on-july-18-2026,austin,2026-07-18,2026-07-18T11:25:39Z,0.018,0.001,2026-07-19T03:22:43Z
highest-temperature-in-austin-on-july-18-2026-90-91f,highest-temperature-in-austin-on-july-18-2026,austin,2026-07-18,2026-07-18T11:25:39Z,0.107,0.001,2026-07-19T03:22:43Z
highest-temperature-in-austin-on-july-18-2026-92-93f,highest-temperature-in-austin-on-july-18-2026,austin,2026-07-18,2026-07-18T11:25:39Z,0.23,0.001,2026-07-19T03:22:43Z
highest-temperature-in-austin-on-july-18-2026-94-95f,highest-temperature-in-austin-on-july-18-2026,austin,2026-07-18,2026-07-18T11:25:39Z,1.0,1.0,2026-07-19T03:22:43Z
highest-temperature-in-austin-on-july-18-2026-96-97f,highest-temperature-in-austin-on-july-18-2026,austin,2026-07-18,2026-07-18T11:25:39Z,0.6,0.001,2026-07-19T03:22:43Z
highest-temperature-in-austin-on-july-18-2026-98-99f,highest-temperature-in-austin-on-july-18-2026,austin,2026-07-18,2026-07-18T11:25:39Z,0.079,0.001,2026-07-19T03:22:43Z
highest-temperature-in-austin-on-july-18-2026-100forhigher,highest-temperature-in-austin-on-july-18-2026,austin,2026-07-18,2026-07-18T11:25:39Z,0.01,0.001,2026-07-19T03:22:43Z
highest-temperature-in-denver-on-july-18-2026-83forbelow,highest-temperature-in-denver-on-july-18-2026,denver,2026-07-18,2026-07-18T11:25:39Z,0.001,0.001,2026-07-19T03:22:43Z
highest-temperature-in-denver-on-july-18-2026-84-85f,highest-temperature-in-denver-on-july-18-2026,denver,2026-07-18,2026-07-18T11:25:39Z,0.001,0.001,2026-07-19T03:22:43Z
highest-temperature-in-denver-on-july-18-2026-86-87f,highest-temperature-in-denver-on-july-18-2026,denver,2026-07-18,2026-07-18T11:25:39Z,0.005,0.001,2026-07-19T03:22:43Z
highest-temperature-in-denver-on-july-18-2026-88-89f,highest-temperature-in-denver-on-july-18-2026,denver,2026-07-18,2026-07-18T11:25:39Z,0.042,0.001,2026-07-19T03:22:43Z
highest-temperature-in-denver-on-july-18-2026-90-91f,highest-temperature-in-denver-on-july-18-2026,denver,2026-07-18,2026-07-18T11:25:39Z,0.079,0.001,2026-07-19T03:22:43Z
highest-temperature-in-denver-on-july-18-2026-92-93f,highest-temperature-in-denver-on-july-18-2026,denver,2026-07-18,2026-07-18T11:25:39Z,0.94,0.001,2026-07-19T03:22:43Z
highest-temperature-in-denver-on-july-18-2026-94-95f,highest-temperature-in-denver-on-july-18-2026,denver,2026-07-18,2026-07-18T11:25:39Z,1.0,1.0,2026-07-19T03:22:43Z
highest-temperature-in-denver-on-july-18-2026-96-97f,highest-temperature-in-denver-on-july-18-2026,denver,2026-07-18,2026-07-18T11:25:39Z,0.561,0.001,2026-07-19T03:22:43Z
highest-temperature-in-denver-on-july-18-2026-98-99f,highest-temperature-in-denver-on-july-18-2026,denver,2026-07-18,2026-07-18T11:25:39Z,0.019,0.001,2026-07-19T03:22:43Z
highest-temperature-in-denver-on-july-18-2026-100-101f,highest-temperature-in-denver-on-july-18-2026,denver,2026-07-18,2026-07-18T11:25:39Z,0.006,0.001,2026-07-19T03:22:43Z
highest-temperature-in-denver-on-july-18-2026-102forhigher,highest-temperature-in-denver-on-july-18-2026,denver,2026-07-18,2026-07-18T11:25:39Z,0.001,0.001,2026-07-19T03:22:43Z
highest-temperature-in-houston-on-july-18-2026-83forbelow,highest-temperature-in-houston-on-july-18-2026,houston,2026-07-18,2026-07-18T11:25:39Z,0.001,0.001,2026-07-19T03:22:43Z
highest-temperature-in-houston-on-july-18-2026-84-85f,highest-temperature-in-houston-on-july-18-2026,houston,2026-07-18,2026-07-18T11:25:39Z,0.001,0.001,2026-07-19T03:22:43Z
highest-temperature-in-houston-on-july-18-2026-86-87f,highest-temperature-in-houston-on-july-18-2026,houston,2026-07-18,2026-07-18T11:25:39Z,0.004,0.001,2026-07-19T03:22:43Z
highest-temperature-in-houston-on-july-18-2026-88-89f,highest-temperature-in-houston-on-july-18-2026,houston,2026-07-18,2026-07-18T11:25:39Z,0.015,0.001,2026-07-19T03:22:43Z
highest-temperature-in-houston-on-july-18-2026-90-91f,highest-temperature-in-houston-on-july-18-2026,houston,2026-07-18,2026-07-18T11:25:39Z,0.04,0.001,2026-07-19T03:22:43Z
highest-temperature-in-houston-on-july-18-2026-92-93f,highest-temperature-in-houston-on-july-18-2026,houston,2026-07-18,2026-07-18T11:25:39Z,1.0,1.0,2026-07-19T03:22:43Z
highest-temperature-in-houston-on-july-18-2026-94-95f,highest-temperature-in-houston-on-july-18-2026,houston,2026-07-18,2026-07-18T11:25:39Z,0.69,0.001,2026-07-19T03:22:43Z
highest-temperature-in-houston-on-july-18-2026-96-97f,highest-temperature-in-houston-on-july-18-2026,houston,2026-07-18,2026-07-18T11:25:39Z,0.39,0.001,2026-07-19T03:22:43Z
highest-temperature-in-houston-on-july-18-2026-98-99f,highest-temperature-in-houston-on-july-18-2026,houston,2026-07-18,2026-07-18T11:25:39Z,0.219,0.001,2026-07-19T03:22:43Z
highest-temperature-in-houston-on-july-18-2026-100-101f,highest-temperature-in-houston-on-july-18-2026,houston,2026-07-18,2026-07-18T11:25:39Z,0.007,0.001,2026-07-19T03:22:43Z
highest-temperature-in-houston-on-july-18-2026-102forhigher,highest-temperature-in-houston-on-july-18-2026,houston,2026-07-18,2026-07-18T11:25:39Z,0.002,0.001,2026-07-19T03:22:43Z
highest-temperature-in-san-francisco-on-july-18-2026-55forbelow,highest-temperature-in-san-francisco-on-july-18-2026,san-francisco,2026-07-18,2026-07-18T11:25:39Z,0.001,0.001,2026-07-19T03:22:43Z
highest-temperature-in-san-francisco-on-july-18-2026-56-57f,highest-temperature-in-san-francisco-on-july-18-2026,san-francisco,2026-07-18,2026-07-18T11:25:39Z,0.001,0.001,2026-07-19T03:22:43Z
highest-temperature-in-san-francisco-on-july-18-2026-58-59f,highest-temperature-in-san-francisco-on-july-18-2026,san-francisco,2026-07-18,2026-07-18T11:25:39Z,0.008,0.001,2026-07-19T03:22:43Z
highest-temperature-in-san-francisco-on-july-18-2026-60-61f,highest-temperature-in-san-francisco-on-july-18-2026,san-francisco,2026-07-18,2026-07-18T11:25:39Z,0.02,0.001,2026-07-19T03:22:43Z
highest-temperature-in-san-francisco-on-july-18-2026-62-63f,highest-temperature-in-san-francisco-on-july-18-2026,san-francisco,2026-07-18,2026-07-18T11:25:39Z,0.059,0.001,2026-07-19T03:22:43Z
highest-temperature-in-san-francisco-on-july-18-2026-64-65f,highest-temperature-in-san-francisco-on-july-18-2026,san-francisco,2026-07-18,2026-07-18T11:25:39Z,0.14,0.001,2026-07-19T03:22:43Z
highest-temperature-in-san-francisco-on-july-18-2026-66-67f,highest-temperature-in-san-francisco-on-july-18-2026,san-francisco,2026-07-18,2026-07-18T11:25:39Z,0.44,0.001,2026-07-19T03:22:43Z
highest-temperature-in-san-francisco-on-july-18-2026-68-69f,highest-temperature-in-san-francisco-on-july-18-2026,san-francisco,2026-07-18,2026-07-18T11:25:39Z,0.66,0.001,2026-07-19T03:22:43Z
highest-temperature-in-san-francisco-on-july-18-2026-70-71f,highest-temperature-in-san-francisco-on-july-18-2026,san-francisco,2026-07-18,2026-07-18T11:25:39Z,1.0,1.0,2026-07-19T03:22:43Z
highest-temperature-in-san-francisco-on-july-18-2026-72-73f,highest-temperature-in-san-francisco-on-july-18-2026,san-francisco,2026-07-18,2026-07-18T11:25:39Z,0.856,0.001,2026-07-19T03:22:43Z
highest-temperature-in-san-francisco-on-july-18-2026-74forhigher,highest-temperature-in-san-francisco-on-july-18-2026,san-francisco,2026-07-18,2026-07-18T11:25:39Z,0.099,0.001,2026-07-19T03:22:43Z
highest-temperature-in-mexico-city-on-july-18-2026-18corbelow,highest-temperature-in-mexico-city-on-july-18-2026,mexico-city,2026-07-18,2026-07-18T11:25:39Z,0.001,0.001,2026-07-19T03:22:43Z
highest-temperature-in-mexico-city-on-july-18-2026-19c,highest-temperature-in-mexico-city-on-july-18-2026,mexico-city,2026-07-18,2026-07-18T11:25:39Z,0.001,0.001,2026-07-19T03:22:43Z
highest-temperature-in-mexico-city-on-july-18-2026-20c,highest-temperature-in-mexico-city-on-july-18-2026,mexico-city,2026-07-18,2026-07-18T11:25:39Z,0.002,0.001,2026-07-19T03:22:43Z
highest-temperature-in-mexico-city-on-july-18-2026-21c,highest-temperature-in-mexico-city-on-july-18-2026,mexico-city,2026-07-18,2026-07-18T11:25:39Z,0.019,0.001,2026-07-19T03:22:43Z
highest-temperature-in-mexico-city-on-july-18-2026-22c,highest-temperature-in-mexico-city-on-july-18-2026,mexico-city,2026-07-18,2026-07-18T11:25:39Z,0.086,0.001,2026-07-19T03:22:43Z
highest-temperature-in-mexico-city-on-july-18-2026-23c,highest-temperature-in-mexico-city-on-july-18-2026,mexico-city,2026-07-18,2026-07-18T11:25:39Z,0.13,0.001,2026-07-19T03:22:43Z
highest-temperature-in-mexico-city-on-july-18-2026-24c,highest-temperature-in-mexico-city-on-july-18-2026,mexico-city,2026-07-18,2026-07-18T11:25:39Z,0.73,0.001,2026-07-19T03:22:43Z
highest-temperature-in-mexico-city-on-july-18-2026-25c,highest-temperature-in-mexico-city-on-july-18-2026,mexico-city,2026-07-18,2026-07-18T11:25:39Z,1.0,1.0,2026-07-19T03:22:43Z
highest-temperature-in-mexico-city-on-july-18-2026-26c,highest-temperature-in-mexico-city-on-july-18-2026,mexico-city,2026-07-18,2026-07-18T11:25:39Z,0.07,0.001,2026-07-19T03:22:43Z
highest-temperature-in-mexico-city-on-july-18-2026-27c,highest-temperature-in-mexico-city-on-july-18-2026,mexico-city,2026-07-18,2026-07-18T11:25:39Z,0.014,0.001,2026-07-19T03:22:43Z
highest-temperature-in-mexico-city-on-july-18-2026-28corhigher,highest-temperature-in-mexico-city-on-july-18-2026,mexico-city,2026-07-18,2026-07-18T11:25:39Z,0.01,0.001,2026-07-19T03:22:43Z
highest-temperature-in-panama-city-on-july-18-2026-28corbelow,highest-temperature-in-panama-city-on-july-18-2026,panama-city,2026-07-18,2026-07-18T11:25:39Z,0.001,0.001,2026-07-19T03:22:43Z
highest-temperature-in-panama-city-on-july-18-2026-29c,highest-temperature-in-panama-city-on-july-18-2026,panama-city,2026-07-18,2026-07-18T11:25:39Z,0.001,0.001,2026-07-19T03:22:43Z
highest-temperature-in-panama-city-on-july-18-2026-30c,highest-temperature-in-panama-city-on-july-18-2026,panama-city,2026-07-18,2026-07-18T11:25:39Z,0.006,0.001,2026-07-19T03:22:43Z
highest-temperature-in-panama-city-on-july-18-2026-31c,highest-temperature-in-panama-city-on-july-18-2026,panama-city,2026-07-18,2026-07-18T11:25:39Z,0.015,0.001,2026-07-19T03:22:43Z
highest-temperature-in-panama-city-on-july-18-2026-32c,highest-temperature-in-panama-city-on-july-18-2026,panama-city,2026-07-18,2026-07-18T11:25:39Z,0.18,0.001,2026-07-19T03:22:43Z
highest-temperature-in-panama-city-on-july-18-2026-33c,highest-temperature-in-panama-city-on-july-18-2026,panama-city,2026-07-18,2026-07-18T11:25:39Z,1.0,1.0,2026-07-19T03:22:43Z
highest-temperature-in-panama-city-on-july-18-2026-34c,highest-temperature-in-panama-city-on-july-18-2026,panama-city,2026-07-18,2026-07-18T11:25:39Z,0.936,0.001,2026-07-19T03:22:43Z
highest-temperature-in-panama-city-on-july-18-2026-35c,highest-temperature-in-panama-city-on-july-18-2026,panama-city,2026-07-18,2026-07-18T11:25:39Z,0.25,0.001,2026-07-19T03:22:43Z
highest-temperature-in-panama-city-on-july-18-2026-36c,highest-temperature-in-panama-city-on-july-18-2026,panama-city,2026-07-18,2026-07-18T11:25:39Z,0.017,0.001,2026-07-19T03:22:43Z
highest-temperature-in-panama-city-on-july-18-2026-37c,highest-temperature-in-panama-city-on-july-18-2026,panama-city,2026-07-18,2026-07-18T11:25:39Z,0.001,0.001,2026-07-19T03:22:43Z
highest-temperature-in-panama-city-on-july-18-2026-38corhigher,highest-temperature-in-panama-city-on-july-18-2026,panama-city,2026-07-18,2026-07-18T11:25:39Z,0.001,0.001,2026-07-19T03:22:43Z
highest-temperature-in-seoul-on-july-19-2026-21corbelow,highest-temperature-in-seoul-on-july-19-2026,seoul,2026-07-19,2026-07-18T11:25:39Z,0.001,0.001,2026-07-19T03:22:43Z
highest-temperature-in-seoul-on-july-19-2026-22c,highest-temperature-in-seoul-on-july-19-2026,seoul,2026-07-19,2026-07-18T11:25:39Z,0.001,0.001,2026-07-19T03:22:43Z
highest-temperature-in-seoul-on-july-19-2026-23c,highest-temperature-in-seoul-on-july-19-2026,seoul,2026-07-19,2026-07-18T11:25:39Z,0.001,0.001,2026-07-19T03:22:43Z
highest-temperature-in-seoul-on-july-19-2026-24c,highest-temperature-in-seoul-on-july-19-2026,seoul,2026-07-19,2026-07-18T11:25:39Z,0.035,0.001,2026-07-19T03:22:43Z
highest-temperature-in-seoul-on-july-19-2026-25c,highest-temperature-in-seoul-on-july-19-2026,seoul,2026-07-19,2026-07-18T11:25:39Z,0.099,0.001,2026-07-19T03:22:43Z
highest-temperature-in-seoul-on-july-19-2026-26c,highest-temperature-in-seoul-on-july-19-2026,seoul,2026-07-19,2026-07-18T11:25:39Z,0.25,0.008,2026-07-19T03:22:43Z
highest-temperature-in-seoul-on-july-19-2026-27c,highest-temperature-in-seoul-on-july-19-2026,seoul,2026-07-19,2026-07-18T11:25:39Z,0.78,0.78,2026-07-19T03:22:43Z
highest-temperature-in-seoul-on-july-19-2026-28c,highest-temperature-in-seoul-on-july-19-2026,seoul,2026-07-19,2026-07-18T11:25:39Z,0.44,0.23,2026-07-19T03:22:43Z
highest-temperature-in-seoul-on-july-19-2026-29c,highest-temperature-in-seoul-on-july-19-2026,seoul,2026-07-19,2026-07-18T11:25:39Z,0.26,0.04,2026-07-19T03:22:43Z
highest-temperature-in-seoul-on-july-19-2026-30c,highest-temperature-in-seoul-on-july-19-2026,seoul,2026-07-19,2026-07-18T11:25:39Z,0.119,0.012,2026-07-19T03:22:43Z
highest-temperature-in-seoul-on-july-19-2026-31corhigher,highest-temperature-in-seoul-on-july-19-2026,seoul,2026-07-19,2026-07-18T11:25:39Z,0.065,0.004,2026-07-19T03:22:43Z
highest-temperature-in-wellington-on-july-19-2026-8corbelow,highest-temperature-in-wellington-on-july-19-2026,wellington,2026-07-19,2026-07-18T11:25:39Z,0.001,0.001,2026-07-19T03:22:43Z
highest-temperature-in-wellington-on-july-19-2026-9c,highest-temperature-in-wellington-on-july-19-2026,wellington,2026-07-19,2026-07-18T11:25:39Z,0.001,0.001,2026-07-19T03:22:43Z
highest-temperature-in-wellington-on-july-19-2026-10c,highest-temperature-in-wellington-on-july-19-2026,wellington,2026-07-19,2026-07-18T11:25:39Z,0.001,0.001,2026-07-19T03:22:43Z
highest-temperature-in-wellington-on-july-19-2026-11c,highest-temperature-in-wellington-on-july-19-2026,wellington,2026-07-19,2026-07-18T11:25:39Z,0.002,0.001,2026-07-19T03:22:43Z
highest-temperature-in-wellington-on-july-19-2026-12c,highest-temperature-in-wellington-on-july-19-2026,wellington,2026-07-19,2026-07-18T11:25:39Z,0.14,0.001,2026-07-19T03:22:43Z
highest-temperature-in-wellington-on-july-19-2026-13c,highest-temperature-in-wellington-on-july-19-2026,wellington,2026-07-19,2026-07-18T11:25:39Z,0.999,0.999,2026-07-19T03:22:43Z
highest-temperature-in-wellington-on-july-19-2026-14c,highest-temperature-in-wellington-on-july-19-2026,wellington,2026-07-19,2026-07-18T11:25:39Z,0.75,0.004,2026-07-19T03:22:43Z
highest-temperature-in-wellington-on-july-19-2026-15c,highest-temperature-in-wellington-on-july-19-2026,wellington,2026-07-19,2026-07-18T11:25:39Z,0.14,0.001,2026-07-19T03:22:43Z
highest-temperature-in-wellington-on-july-19-2026-16c,highest-temperature-in-wellington-on-july-19-2026,wellington,2026-07-19,2026-07-18T11:25:39Z,0.014,0.001,2026-07-19T03:22:43Z
highest-temperature-in-wellington-on-july-19-2026-17c,highest-temperature-in-wellington-on-july-19-2026,wellington,2026-07-19,2026-07-18T11:25:39Z,0.002,0.001,2026-07-19T03:22:43Z
highest-temperature-in-wellington-on-july-19-2026-18corhigher,highest-temperature-in-wellington-on-july-19-2026,wellington,2026-07-19,2026-07-18T11:25:39Z,0.001,0.001,2026-07-19T03:22:43Z
highest-temperature-in-tokyo-on-july-19-2026-26corbelow,highest-temperature-in-tokyo-on-july-19-2026,tokyo,2026-07-19,2026-07-18T11:25:39Z,0.001,0.001,2026-07-19T03:22:43Z
highest-temperature-in-tokyo-on-july-19-2026-27c,highest-temperature-in-tokyo-on-july-19-2026,tokyo,2026-07-19,2026-07-18T11:25:39Z,0.002,0.001,2026-07-19T03:22:43Z
highest-temperature-in-tokyo-on-july-19-2026-28c,highest-temperature-in-tokyo-on-july-19-2026,tokyo,2026-07-19,2026-07-18T11:25:39Z,0.009,0.001,2026-07-19T03:22:43Z
highest-temperature-in-tokyo-on-july-19-2026-29c,highest-temperature-in-tokyo-on-july-19-2026,tokyo,2026-07-19,2026-07-18T11:25:39Z,0.022,0.001,2026-07-19T03:22:43Z
highest-temperature-in-tokyo-on-july-19-2026-30c,highest-temperature-in-tokyo-on-july-19-2026,tokyo,2026-07-19,2026-07-18T11:25:39Z,0.11,0.001,2026-07-19T03:22:43Z
highest-temperature-in-tokyo-on-july-19-2026-31c,highest-temperature-in-tokyo-on-july-19-2026,tokyo,2026-07-19,2026-07-18T11:25:39Z,0.43,0.27,2026-07-19T03:22:43Z
highest-temperature-in-tokyo-on-july-19-2026-32c,highest-temperature-in-tokyo-on-july-19-2026,tokyo,2026-07-19,2026-07-18T11:25:39Z,0.69,0.66,2026-07-19T03:22:43Z
highest-temperature-in-tokyo-on-july-19-2026-33c,highest-temperature-in-tokyo-on-july-19-2026,tokyo,2026-07-19,2026-07-18T11:25:39Z,0.36,0.27,2026-07-19T03:22:43Z
